transaction_id,award_id,modification_number,action_date,action_type_code,action_obligation
CONT_AWD_W52P1J17F5000_9700_HHSN316201200054W_7529:P00012,CONT_AWD_W52P1J17F5000_9700_HHSN316201200054W_7529,P00012,2020-03-18,C,-152379.8
CONT_AWD_W52P1J17F5000_9700_HHSN316201200054W_7529:P00013,CONT_AWD_W52P1J17F5000_9700_HHSN316201200054W_7529,P00013,2021-07-06,C,-534811.28
CONT_AWD_W52P1J18F0028_9700_GS00Q09BGD0038_4735:P00011,CONT_AWD_W52P1J18F0028_9700_GS00Q09BGD0038_4735,P00011,2020-01-28,C,-313226.4
CONT_AWD_W52P1J18F0028_9700_GS00Q09BGD0038_4735:P00019,CONT_AWD_W52P1J18F0028_9700_GS00Q09BGD0038_4735,P00019,2023-06-12,M,-3000000.0
CONT_AWD_W52P1J19F0039_9700_GS06F0608Z_4730:0,CONT_AWD_W52P1J19F0039_9700_GS06F0608Z_4730,0,2018-11-16,,2330132.0
CONT_AWD_W52P1J19F0039_9700_GS06F0608Z_4730:P00014,CONT_AWD_W52P1J19F0039_9700_GS06F0608Z_4730,P00014,2025-03-31,C,0.0
CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700:P00023,CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700,P00023,2021-09-09,C,-1208382.02
CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700:P00024,CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700,P00024,2021-09-22,C,-2881060.34
CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700:P00027,CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700,P00027,2024-10-23,C,-2317456.43
CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700:P00028,CONT_AWD_W52P1J19F0355_9700_W52P1J18DA137_9700,P00028,2025-09-13,C,-135335.36
CONT_AWD_W52P1J20C4006_9700_-NONE-_-NONE-:P00005,CONT_AWD_W52P1J20C4006_9700_-NONE-_-NONE-,P00005,2024-09-13,G,1027060.92
CONT_AWD_W52P1J20F0161_9700_GS00Q17GWD2143_4732:P00007,CONT_AWD_W52P1J20F0161_9700_GS00Q17GWD2143_4732,P00007,2022-07-14,K,-32417.96
CONT_AWD_W52P1J20F0729_9700_47QTCA19D000C_4732:P00008,CONT_AWD_W52P1J20F0729_9700_47QTCA19D000C_4732,P00008,2023-03-23,B,-729779.81
CONT_AWD_W52P1J21C0018_9700_-NONE-_-NONE-:0,CONT_AWD_W52P1J21C0018_9700_-NONE-_-NONE-,0,2021-01-27,,997240.95
CONT_AWD_W52P1J21C0018_9700_-NONE-_-NONE-:P00014,CONT_AWD_W52P1J21C0018_9700_-NONE-_-NONE-,P00014,2026-03-06,C,-24524.68
CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-:P00012,CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-,P00012,2022-08-19,D,-402727.06
CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-:P00017,CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-,P00017,2023-05-02,D,-252326.5
CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-:P00021,CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-,P00021,2024-08-14,C,-203640.75
CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-:P00022,CONT_AWD_W52P1J21C4000_9700_-NONE-_-NONE-,P00022,2024-08-27,C,-245540.0
CONT_AWD_W52P1J22C3004_9700_-NONE-_-NONE-:P00005,CONT_AWD_W52P1J22C3004_9700_-NONE-_-NONE-,P00005,2022-08-16,C,167800.0
CONT_AWD_W52P1J22F0031_9700_FA830721G0014_9700:P00004,CONT_AWD_W52P1J22F0031_9700_FA830721G0014_9700,P00004,2023-05-16,D,-353248.33
CONT_AWD_W52P1J22F0136_9700_NNG15SC59B_8000:0,CONT_AWD_W52P1J22F0136_9700_NNG15SC59B_8000,0,2022-04-21,,9193217.19
CONT_AWD_W52P1J22F0136_9700_NNG15SC59B_8000:P00012,CONT_AWD_W52P1J22F0136_9700_NNG15SC59B_8000,P00012,2025-09-16,C,7481712.77
CONT_AWD_W52P1J22F0196_9700_NNG15SC98B_8000:P00001,CONT_AWD_W52P1J22F0196_9700_NNG15SC98B_8000,P00001,2023-08-31,C,-112212.56
CONT_AWD_W52P1J22F0457_9700_W52P1J18DA080_9700:0,CONT_AWD_W52P1J22F0457_9700_W52P1J18DA080_9700,0,2022-09-27,,4522097.13
CONT_AWD_W52P1J22F0457_9700_W52P1J18DA080_9700:P00018,CONT_AWD_W52P1J22F0457_9700_W52P1J18DA080_9700,P00018,2025-04-04,B,2273261.0
CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-:P00004,CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-,P00004,2022-04-28,D,-119750.4
CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-:P00006,CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-,P00006,2022-09-15,D,-1362085.46
CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-:P00009,CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-,P00009,2023-07-25,B,-159312.68
CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-:P00016,CONT_AWD_W56HZV21CL374_9700_-NONE-_-NONE-,P00016,2025-03-07,D,-660646.17
CONT_AWD_W56JSR18C0022_9700_-NONE-_-NONE-:P00001,CONT_AWD_W56JSR18C0022_9700_-NONE-_-NONE-,P00001,2018-10-18,M,0.0
CONT_AWD_W56JSR18C0022_9700_-NONE-_-NONE-:P00011,CONT_AWD_W56JSR18C0022_9700_-NONE-_-NONE-,P00011,2023-12-14,M,0.0
CONT_AWD_W56JSR19F0072_9700_W15P7T12DE003_9700:P00022,CONT_AWD_W56JSR19F0072_9700_W15P7T12DE003_9700,P00022,2022-05-10,D,-110281.0
CONT_AWD_W56JSR19F0072_9700_W15P7T12DE003_9700:P00034,CONT_AWD_W56JSR19F0072_9700_W15P7T12DE003_9700,P00034,2024-05-09,C,-296258.25
CONT_AWD_W56JSR19F0072_9700_W15P7T12DE003_9700:P00035,CONT_AWD_W56JSR19F0072_9700_W15P7T12DE003_9700,P00035,2024-07-09,C,-158963.76
CONT_AWD_W56JSR19F0129_9700_W15P7T12DE001_9700:P00012,CONT_AWD_W56JSR19F0129_9700_W15P7T12DE001_9700,P00012,2020-09-11,C,-2745303.44
CONT_AWD_W56JSR19F0129_9700_W15P7T12DE001_9700:P00014,CONT_AWD_W56JSR19F0129_9700_W15P7T12DE001_9700,P00014,2020-09-29,C,-258888.4
CONT_AWD_W56JSR19F0129_9700_W15P7T12DE001_9700:P00051,CONT_AWD_W56JSR19F0129_9700_W15P7T12DE001_9700,P00051,2024-08-21,C,-717985.92
CONT_AWD_W56JSR20F0108_9700_W56JSR20D0020_9700:P00002,CONT_AWD_W56JSR20F0108_9700_W56JSR20D0020_9700,P00002,2022-09-29,C,7017.71
CONT_AWD_W56JSR21F0013_9700_W52P1J18DA018_9700:P00003,CONT_AWD_W56JSR21F0013_9700_W52P1J18DA018_9700,P00003,2021-09-02,C,-500000.0
CONT_AWD_W56JSR21F0013_9700_W52P1J18DA018_9700:P00004,CONT_AWD_W56JSR21F0013_9700_W52P1J18DA018_9700,P00004,2021-09-24,C,-153000.0
CONT_AWD_W56JSR21F0035_9700_W56JSR19D0011_9700:P00006,CONT_AWD_W56JSR21F0035_9700_W56JSR19D0011_9700,P00006,2022-03-30,C,-262472.04
CONT_AWD_W56JSR21F0041_9700_W15P7T12DE005_9700:0,CONT_AWD_W56JSR21F0041_9700_W15P7T12DE005_9700,0,2021-03-19,,5724200.37
CONT_AWD_W56JSR21F0041_9700_W15P7T12DE005_9700:P00023,CONT_AWD_W56JSR21F0041_9700_W15P7T12DE005_9700,P00023,2025-06-27,C,-1882856.09
CONT_AWD_W56JSR21F0041_9700_W15P7T12DE005_9700:P00025,CONT_AWD_W56JSR21F0041_9700_W15P7T12DE005_9700,P00025,2026-01-06,C,1035.01
CONT_AWD_W56JSR22C0001_9700_-NONE-_-NONE-:0,CONT_AWD_W56JSR22C0001_9700_-NONE-_-NONE-,0,2021-11-23,,485850.43
CONT_AWD_W56JSR22C0001_9700_-NONE-_-NONE-:P00024,CONT_AWD_W56JSR22C0001_9700_-NONE-_-NONE-,P00024,2025-07-08,C,-102559.95
CONT_AWD_W56JSR22C0001_9700_-NONE-_-NONE-:P00028,CONT_AWD_W56JSR22C0001_9700_-NONE-_-NONE-,P00028,2026-01-16,B,0.0
CONT_AWD_W56JSR22F0048_9700_W56JSR20D0020_9700:P00006,CONT_AWD_W56JSR22F0048_9700_W56JSR20D0020_9700,P00006,2023-07-28,M,0.0
CONT_AWD_W56JSR24F0006_9700_W56JSR24D0001_9700:P00010,CONT_AWD_W56JSR24F0006_9700_W56JSR24D0001_9700,P00010,2025-05-23,C,-200000.0
CONT_AWD_W56KGY19F0016_9700_W15P7T14DC006_9700:0,CONT_AWD_W56KGY19F0016_9700_W15P7T14DC006_9700,0,2019-07-11,,4597852.41
CONT_AWD_W56KGY19F0016_9700_W15P7T14DC006_9700:P00043,CONT_AWD_W56KGY19F0016_9700_W15P7T14DC006_9700,P00043,2023-12-01,B,0.0
CONT_AWD_W56KGY23F0031_9700_W56KGY23D0004_9700:P00004,CONT_AWD_W56KGY23F0031_9700_W56KGY23D0004_9700,P00004,2024-03-18,C,-4210366.82
CONT_AWD_W56SGK16C0016_9700_-NONE-_-NONE-:P00020,CONT_AWD_W56SGK16C0016_9700_-NONE-_-NONE-,P00020,2019-08-27,D,240516.24
CONT_AWD_W56ZTN22C0003_9700_-NONE-_-NONE-:P00007,CONT_AWD_W56ZTN22C0003_9700_-NONE-_-NONE-,P00007,2025-09-02,G,623514.0
CONT_AWD_W58RGZ20F0431_9700_W58RGZ19D0109_9700:P00001,CONT_AWD_W58RGZ20F0431_9700_W58RGZ19D0109_9700,P00001,2021-01-26,M,0.0
CONT_AWD_W58RGZ22F0112_9700_W58RGZ19D0109_9700:P00001,CONT_AWD_W58RGZ22F0112_9700_W58RGZ19D0109_9700,P00001,2022-08-03,C,2495333.03
CONT_AWD_W58RGZ22F0113_9700_W58RGZ19D0109_9700:P00009,CONT_AWD_W58RGZ22F0113_9700_W58RGZ19D0109_9700,P00009,2023-09-29,M,0.0
CONT_AWD_W58RGZ23F0123_9700_W58RGZ19D0109_9700:P00001,CONT_AWD_W58RGZ23F0123_9700_W58RGZ19D0109_9700,P00001,2025-05-29,C,-334640.17
CONT_AWD_W5J9CQ14C0002_9700_-NONE-_-NONE-:P00009,CONT_AWD_W5J9CQ14C0002_9700_-NONE-_-NONE-,P00009,2020-09-01,K,0.0
CONT_AWD_W5J9CQ16F0026_9700_GS35F0031M_4730:P00005,CONT_AWD_W5J9CQ16F0026_9700_GS35F0031M_4730,P00005,2019-02-07,K,-584.12
CONT_AWD_W5J9CQ18C0001_9700_-NONE-_-NONE-:P00008,CONT_AWD_W5J9CQ18C0001_9700_-NONE-_-NONE-,P00008,2021-01-21,K,-17314.34
CONT_AWD_W5J9CQ24F0021_9700_47QTCB22D0374_4732:P00002,CONT_AWD_W5J9CQ24F0021_9700_47QTCB22D0374_4732,P00002,2025-09-18,F,-2839978.23
CONT_AWD_W81K0015C0034_9700_-NONE-_-NONE-:P00011,CONT_AWD_W81K0015C0034_9700_-NONE-_-NONE-,P00011,2019-04-10,F,-50695.0
CONT_AWD_W81K0017C0008_9700_-NONE-_-NONE-:P00015,CONT_AWD_W81K0017C0008_9700_-NONE-_-NONE-,P00015,2021-08-10,G,0.0
CONT_AWD_W81K0214P0133_9700_-NONE-_-NONE-:P00009,CONT_AWD_W81K0214P0133_9700_-NONE-_-NONE-,P00009,2020-04-08,K,-3055.8
CONT_AWD_W81XWH10F0545_9700_GS35F0465T_4730:P00014,CONT_AWD_W81XWH10F0545_9700_GS35F0465T_4730,P00014,2019-07-30,C,-198347.21
CONT_AWD_W81XWH13C0142_9700_-NONE-_-NONE-:P00007,CONT_AWD_W81XWH13C0142_9700_-NONE-_-NONE-,P00007,2018-11-27,K,-23155.32
CONT_AWD_W81XWH13F0057_9700_GS35F0023Y_4732:P00011,CONT_AWD_W81XWH13F0057_9700_GS35F0023Y_4732,P00011,2019-06-17,K,-35878.97
CONT_AWD_W81XWH14C0089_9700_-NONE-_-NONE-:P00009,CONT_AWD_W81XWH14C0089_9700_-NONE-_-NONE-,P00009,2019-05-07,B,93063.96
CONT_AWD_W81XWH14F0172_9700_GS35F0410L_4730:P00010,CONT_AWD_W81XWH14F0172_9700_GS35F0410L_4730,P00010,2021-01-06,C,-150477.49
CONT_AWD_W81XWH14F0172_9700_GS35F0410L_4730:P00011,CONT_AWD_W81XWH14F0172_9700_GS35F0410L_4730,P00011,2021-11-04,K,0.0
CONT_AWD_W81XWH15C0188_9700_-NONE-_-NONE-:P00006,CONT_AWD_W81XWH15C0188_9700_-NONE-_-NONE-,P00006,2019-11-20,K,-1890.95
CONT_AWD_W81XWH18F0181_9700_47QRAA18D001P_4732:P00003,CONT_AWD_W81XWH18F0181_9700_47QRAA18D001P_4732,P00003,2021-04-30,K,-22500.0
CONT_AWD_W81XWH19C0186_9700_-NONE-_-NONE-:P00008,CONT_AWD_W81XWH19C0186_9700_-NONE-_-NONE-,P00008,2023-11-14,C,-108479.8
CONT_AWD_W81XWH19C0186_9700_-NONE-_-NONE-:P00009,CONT_AWD_W81XWH19C0186_9700_-NONE-_-NONE-,P00009,2024-04-26,B,6296893.04
CONT_AWD_W81XWH19C0186_9700_-NONE-_-NONE-:P00010,CONT_AWD_W81XWH19C0186_9700_-NONE-_-NONE-,P00010,2025-02-20,K,-16807.92
CONT_AWD_W81XWH19F0434_9700_HHSN316201200022W_7529:P00014,CONT_AWD_W81XWH19F0434_9700_HHSN316201200022W_7529,P00014,2022-12-28,M,-1399735.18
CONT_AWD_W81XWH21C0074_9700_-NONE-_-NONE-:P00013,CONT_AWD_W81XWH21C0074_9700_-NONE-_-NONE-,P00013,2025-02-26,D,-103121.64
CONT_AWD_W81XWH21F0219_9700_GS35F0362W_4730:P00006,CONT_AWD_W81XWH21F0219_9700_GS35F0362W_4730,P00006,2024-01-23,F,0.0
CONT_AWD_W81XWH21F0484_9700_W91YTZ21D0001_9700:P00003,CONT_AWD_W81XWH21F0484_9700_W91YTZ21D0001_9700,P00003,2023-03-10,B,-177457.0
CONT_AWD_W900KK17C0001_9700_-NONE-_-NONE-:P00006,CONT_AWD_W900KK17C0001_9700_-NONE-_-NONE-,P00006,2019-07-09,C,-1118395.01
CONT_AWD_W900KK19C0053_9700_-NONE-_-NONE-:P00001,CONT_AWD_W900KK19C0053_9700_-NONE-_-NONE-,P00001,2020-08-19,G,103439.0
CONT_AWD_W900KK19F0028_9700_GS00Q09BGD0056_4735:P00002,CONT_AWD_W900KK19F0028_9700_GS00Q09BGD0056_4735,P00002,2019-05-13,M,-1500000.0
CONT_AWD_W900KK19F0028_9700_GS00Q09BGD0056_4735:P00037,CONT_AWD_W900KK19F0028_9700_GS00Q09BGD0056_4735,P00037,2023-04-26,C,-264829.94
CONT_AWD_W900KK19F0028_9700_GS00Q09BGD0056_4735:P00048,CONT_AWD_W900KK19F0028_9700_GS00Q09BGD0056_4735,P00048,2025-02-27,C,-118023.17
CONT_AWD_W900KK19F0056_9700_W900KK17D0005_9700:P00006,CONT_AWD_W900KK19F0056_9700_W900KK17D0005_9700,P00006,2020-10-26,B,-715196.84
CONT_AWD_W900KK20F0073_9700_W900KK20D0010_9700:P00011,CONT_AWD_W900KK20F0073_9700_W900KK20D0010_9700,P00011,2021-06-22,B,-4662307.78
CONT_AWD_W900KK20F0073_9700_W900KK20D0010_9700:A00001,CONT_AWD_W900KK20F0073_9700_W900KK20D0010_9700,A00001,2024-03-25,C,-1167532.8
CONT_AWD_W900KK20F0089_9700_W900KK20A0002_9700:P00004,CONT_AWD_W900KK20F0089_9700_W900KK20A0002_9700,P00004,2021-06-22,C,-161872.4
CONT_AWD_W900KK21F0055_9700_W900KK20D0010_9700:P00019,CONT_AWD_W900KK21F0055_9700_W900KK20D0010_9700,P00019,2023-01-11,C,-4988481.22
CONT_AWD_W900KK21F0055_9700_W900KK20D0010_9700:P00024,CONT_AWD_W900KK21F0055_9700_W900KK20D0010_9700,P00024,2024-11-08,C,-372212.8
CONT_AWD_W900KK21F0125_9700_W900KK20A0002_9700:P00004,CONT_AWD_W900KK21F0125_9700_W900KK20A0002_9700,P00004,2022-05-04,C,-132190.33
CONT_AWD_W900KK23F0054_9700_W900KK23D0002_9700:P00006,CONT_AWD_W900KK23F0054_9700_W900KK23D0002_9700,P00006,2024-07-03,M,0.0
CONT_AWD_W900KK23F0139_9700_W900KK22D0002_9700:P00009,CONT_AWD_W900KK23F0139_9700_W900KK22D0002_9700,P00009,2025-07-23,D,-3033897.1
CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700:P00002,CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700,P00002,2024-03-08,B,-215000.0
CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700:P00009,CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700,P00009,2024-08-08,M,-393149.31
CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700:P00020,CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700,P00020,2025-12-16,C,-8212007.78
CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700:P00022,CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700,P00022,2026-03-02,D,-827078.11
CONT_AWD_W900KK24F0084_9700_W52P1J18DA082_9700:P00004,CONT_AWD_W900KK24F0084_9700_W52P1J18DA082_9700,P00004,2024-07-24,M,-1446695.01
CONT_AWD_W900KK24F0084_9700_W52P1J18DA082_9700:P00016,CONT_AWD_W900KK24F0084_9700_W52P1J18DA082_9700,P00016,2025-09-11,C,-449213.39
CONT_AWD_W900KK24F0102_9700_W900KK23D0002_9700:P00003,CONT_AWD_W900KK24F0102_9700_W900KK23D0002_9700,P00003,2024-08-27,M,0.0
CONT_AWD_W900KK25C0015_9700_-NONE-_-NONE-:P00003,CONT_AWD_W900KK25C0015_9700_-NONE-_-NONE-,P00003,2025-08-14,C,-200000.0
CONT_AWD_W909MY25F0037_9700_W909MY24D0001_9700:0,CONT_AWD_W909MY25F0037_9700_W909MY24D0001_9700,0,2025-03-05,,65050.09
CONT_AWD_W909MY25F0037_9700_W909MY24D0001_9700:P00003,CONT_AWD_W909MY25F0037_9700_W909MY24D0001_9700,P00003,2026-03-05,B,0.0
CONT_AWD_W9115119F0144_9700_W9115119D0003_9700:P00001,CONT_AWD_W9115119F0144_9700_W9115119D0003_9700,P00001,2019-11-30,C,81723.34
CONT_AWD_W9115124F0014_9700_W9115120D0009_9700:0,CONT_AWD_W9115124F0014_9700_W9115120D0009_9700,0,2024-02-02,,1628090.78
CONT_AWD_W9115124F0014_9700_W9115120D0009_9700:P00003,CONT_AWD_W9115124F0014_9700_W9115120D0009_9700,P00003,2025-09-25,B,-1842.6
CONT_AWD_W911QX14P0435_9700_-NONE-_-NONE-:P00019,CONT_AWD_W911QX14P0435_9700_-NONE-_-NONE-,P00019,2020-04-03,B,0.0
CONT_AWD_W911QX16C0031_9700_-NONE-_-NONE-:P00010,CONT_AWD_W911QX16C0031_9700_-NONE-_-NONE-,P00010,2021-06-29,B,0.0
CONT_AWD_W911QY18C0224_9700_-NONE-_-NONE-:P00005,CONT_AWD_W911QY18C0224_9700_-NONE-_-NONE-,P00005,2020-09-02,G,175000.0
CONT_AWD_W911QY19C0024_9700_-NONE-_-NONE-:P00001,CONT_AWD_W911QY19C0024_9700_-NONE-_-NONE-,P00001,2019-04-22,B,300000.0
CONT_AWD_W911QY21C0020_9700_-NONE-_-NONE-:P00001,CONT_AWD_W911QY21C0020_9700_-NONE-_-NONE-,P00001,2021-02-12,C,234872.59
CONT_AWD_W911QY21C0091_9700_-NONE-_-NONE-:P00002,CONT_AWD_W911QY21C0091_9700_-NONE-_-NONE-,P00002,2023-06-01,M,0.0
CONT_AWD_W911QY22F0323_9700_W911QY22D0007_9700:P00001,CONT_AWD_W911QY22F0323_9700_W911QY22D0007_9700,P00001,2023-09-26,M,0.0
CONT_AWD_W911RQ15P0095_9700_-NONE-_-NONE-:P00007,CONT_AWD_W911RQ15P0095_9700_-NONE-_-NONE-,P00007,2020-01-24,K,-19454.98
CONT_AWD_W911RX19F0213_9700_W911RX19D0009_9700:P00002,CONT_AWD_W911RX19F0213_9700_W911RX19D0009_9700,P00002,2020-03-10,M,0.0
CONT_AWD_W911S017P0009_9700_-NONE-_-NONE-:P00003,CONT_AWD_W911S017P0009_9700_-NONE-_-NONE-,P00003,2019-03-11,K,-10000.0
CONT_AWD_W911S019P0030_9700_-NONE-_-NONE-:P00001,CONT_AWD_W911S019P0030_9700_-NONE-_-NONE-,P00001,2019-11-19,M,0.0
CONT_AWD_W911S020F0191_9700_W52P1J18DA032_9700:P00003,CONT_AWD_W911S020F0191_9700_W52P1J18DA032_9700,P00003,2022-08-19,K,-5500.0
CONT_AWD_W911S021F0303_9700_W911S021D0003_9700:P00002,CONT_AWD_W911S021F0303_9700_W911S021D0003_9700,P00002,2022-03-07,M,-5001608.71
CONT_AWD_W911S021F0303_9700_W911S021D0003_9700:P00007,CONT_AWD_W911S021F0303_9700_W911S021D0003_9700,P00007,2023-03-07,D,0.0
CONT_AWD_W911S021P0033_9700_-NONE-_-NONE-:P00001,CONT_AWD_W911S021P0033_9700_-NONE-_-NONE-,P00001,2022-11-22,B,0.0
CONT_AWD_W911S022F0295_9700_W911S021D0003_9700:P00005,CONT_AWD_W911S022F0295_9700_W911S021D0003_9700,P00005,2025-02-05,D,0.0
CONT_AWD_W911S022F0297_9700_W911S021D0003_9700:P00008,CONT_AWD_W911S022F0297_9700_W911S021D0003_9700,P00008,2025-02-18,M,-182383.76
CONT_AWD_W911S022P0003_9700_-NONE-_-NONE-:P00007,CONT_AWD_W911S022P0003_9700_-NONE-_-NONE-,P00007,2026-03-05,G,241179.0
CONT_AWD_W911S022P0015_9700_-NONE-_-NONE-:P00002,CONT_AWD_W911S022P0015_9700_-NONE-_-NONE-,P00002,2023-10-10,B,0.0
CONT_AWD_W911S023P0018_9700_-NONE-_-NONE-:P00004,CONT_AWD_W911S023P0018_9700_-NONE-_-NONE-,P00004,2025-12-12,C,-14999.99
CONT_AWD_W911S023P0023_9700_-NONE-_-NONE-:P00004,CONT_AWD_W911S023P0023_9700_-NONE-_-NONE-,P00004,2025-07-23,C,-1231.94
CONT_AWD_W911SF19F5026_9700_GS35F082AA_4732:P00001,CONT_AWD_W911SF19F5026_9700_GS35F082AA_4732,P00001,2019-03-25,F,-621543.74
CONT_AWD_W911SF19P0041_9700_-NONE-_-NONE-:P00014,CONT_AWD_W911SF19P0041_9700_-NONE-_-NONE-,P00014,2024-06-27,G,214917.54
CONT_AWD_W911SR20F0012_9700_W911SR17D0002_9700:P00007,CONT_AWD_W911SR20F0012_9700_W911SR17D0002_9700,P00007,2021-04-26,B,-141219.56
CONT_AWD_W9123819P0028_9700_-NONE-_-NONE-:P00001,CONT_AWD_W9123819P0028_9700_-NONE-_-NONE-,P00001,2019-08-22,C,246846.41
CONT_AWD_W9124714C0010_9700_-NONE-_-NONE-:P00008,CONT_AWD_W9124714C0010_9700_-NONE-_-NONE-,P00008,2019-09-30,K,-395749.7
CONT_AWD_W9124718P0101_9700_-NONE-_-NONE-:P00008,CONT_AWD_W9124718P0101_9700_-NONE-_-NONE-,P00008,2021-05-06,C,-30096.15
CONT_AWD_W9124720C0006_9700_-NONE-_-NONE-:P00010,CONT_AWD_W9124720C0006_9700_-NONE-_-NONE-,P00010,2024-03-07,C,-408069.77
CONT_AWD_W9124723F0045_9700_W52P1J18DA013_9700:P00004,CONT_AWD_W9124723F0045_9700_W52P1J18DA013_9700,P00004,2025-04-10,D,-163455.96
CONT_AWD_W9124923F0076_9700_W9124922D0011_9700:0,CONT_AWD_W9124923F0076_9700_W9124922D0011_9700,0,2023-03-22,,5183000.0
CONT_AWD_W9124923F0076_9700_W9124922D0011_9700:P00001,CONT_AWD_W9124923F0076_9700_W9124922D0011_9700,P00001,2023-07-18,C,-116406.54
CONT_AWD_W9124923F0076_9700_W9124922D0011_9700:P00006,CONT_AWD_W9124923F0076_9700_W9124922D0011_9700,P00006,2024-04-30,C,4708812.22
CONT_AWD_W9124D16F0096_9700_GS06F0532Z_4730:P00007,CONT_AWD_W9124D16F0096_9700_GS06F0532Z_4730,P00007,2019-07-12,K,-48414.57
CONT_AWD_W9124D17C0010_9700_-NONE-_-NONE-:P00010,CONT_AWD_W9124D17C0010_9700_-NONE-_-NONE-,P00010,2022-09-29,C,-7221.76
CONT_AWD_W9124J14F0024_9700_GS06F0928Z_4732:P00007,CONT_AWD_W9124J14F0024_9700_GS06F0928Z_4732,P00007,2020-09-08,K,-35514.24
CONT_AWD_W9124J17C0022_9700_-NONE-_-NONE-:P00008,CONT_AWD_W9124J17C0022_9700_-NONE-_-NONE-,P00008,2021-01-22,G,2896678.3
CONT_AWD_W9124J17C0054_9700_-NONE-_-NONE-:P00008,CONT_AWD_W9124J17C0054_9700_-NONE-_-NONE-,P00008,2021-08-10,G,62851.2
CONT_AWD_W9124J21F0092_9700_47QTCA19D00KS_4732:P00002,CONT_AWD_W9124J21F0092_9700_47QTCA19D00KS_4732,P00002,2022-01-14,M,-503153.78
CONT_AWD_W9124J21F0092_9700_47QTCA19D00KS_4732:P00004,CONT_AWD_W9124J21F0092_9700_47QTCA19D00KS_4732,P00004,2022-05-10,F,-1313857.16
CONT_AWD_W9124J23C0032_9700_-NONE-_-NONE-:P00004,CONT_AWD_W9124J23C0032_9700_-NONE-_-NONE-,P00004,2024-08-27,G,2104980.83
CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700:P00010,CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700,P00010,2021-09-25,C,-870000.0
CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700:P00016,CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700,P00016,2022-06-23,C,-1303663.03
CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700:P00019,CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700,P00019,2025-01-10,C,-1338332.94
CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700:P00020,CONT_AWD_W9124P20F0397_9700_W52P1J18DA075_9700,P00020,2025-07-24,C,-339229.28
CONT_AWD_W9126019F4007_9700_W9126018D0001_9700:P00007,CONT_AWD_W9126019F4007_9700_W9126018D0001_9700,P00007,2021-07-20,C,-236000.0
CONT_AWD_W9126019F4007_9700_W9126018D0001_9700:P00014,CONT_AWD_W9126019F4007_9700_W9126018D0001_9700,P00014,2024-09-18,C,-151814.39
CONT_AWD_W9126019F4007_9700_W9126018D0001_9700:P00015,CONT_AWD_W9126019F4007_9700_W9126018D0001_9700,P00015,2025-09-10,C,-485447.64
CONT_AWD_W9126019F4008_9700_W9126018D0001_9700:P00010,CONT_AWD_W9126019F4008_9700_W9126018D0001_9700,P00010,2025-09-17,C,-276579.35
CONT_AWD_W9127817F0183_9700_W9127816D0049_9700:P00002,CONT_AWD_W9127817F0183_9700_W9127816D0049_9700,P00002,2018-10-10,K,-188042.33
CONT_AWD_W9128Z20F0017_9700_W9128Z11D0006_9700:P00001,CONT_AWD_W9128Z20F0017_9700_W9128Z11D0006_9700,P00001,2020-08-05,D,-649331.62
CONT_AWD_W912CH24C0040_9700_-NONE-_-NONE-:0,CONT_AWD_W912CH24C0040_9700_-NONE-_-NONE-,0,2024-09-24,,358972.82
