candidate_id,linked_notice_id,linked_notice_type,link_confidence,link_reason
RC-CONT_AWD_N6883625F8MEZ_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6883625F8MGZ_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6883625F8MKB_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6883625F8MR1_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6883625F8MXV_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6883625F8V72_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6883626F7P35_9700_N0003920D0054_9700,5d5105ccca694a2a84b4242c84d3cce1,Sources Sought,Low,loosened title 66 (corroborated); NAICS match
RC-CONT_AWD_N6893617F0142_9700_GS06F0622Z_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893617F0353_9700_N6893616D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893617F0482_9700_N6893616D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893617F0777_9700_N6893616D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893618F0152_9700_N6893618D0014_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893618F0178_9700_N6893616D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893618F0599_9700_N6893616D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893619F0112_9700_N6893618D0014_9700,7c40cf1e85dc431a84764f1b686f34f1,Solicitation,Low,loosened title 56 (corroborated); place-of-performance match
RC-CONT_AWD_N6893619F0118_9700_N6893619D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893619F0532_9700_N6893616D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893619F0584_9700_N6893619D0040_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893619F0741_9700_N6893619D0040_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893620F0299_9700_N6893619D0027_9700,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N6893620F0593_9700_N6893619D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893621F0080_9700_N6893619D0040_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893621F0303_9700_N6893619D0027_9700,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N6893621F0321_9700_N6893616D0016_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_N6893622F0332_9700_N6893622D0027_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893623F0118_9700_N6893622D0014_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893623F0808_9700_NNG15SD60B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893625F0198_9700_N6893624D0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893625F0265_9700_N6893625D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893625F3003_9700_N0017819D7525_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N6893626F0063_9700_N6893622D0014_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_NW01_9700_N0017814D7917_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_NW01_9700_N0017815D8125_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A13F0012_9700_GS35F0232X_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A17C0015_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A17F0042_9700_S5121A14A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A18F0027_9700_S5121A14D0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A19F0011_9700_S5121A16A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A19F0018_9700_S5121A16A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A19F0019_9700_NNG15SD42B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A19F0029_9700_SP470917D0097_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A19F0042_9700_GS00Q17GWD2078_4732,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_S5121A21F0016_9700_SP470917D0097_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_S5121A23F0009_9700_NNG15SD74B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A23F0013_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_S5121A25CE002_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SC18_9700_FA877112D1011_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP451015F0028_9700_GS06F0845Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470004F0118_9700_GS35F4097G_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470115C0012_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470115C0052_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470115C0082_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470115F0253_9700_GS35F0457U_4730,945f9340ad4cf62f33ba2c1f84cf9e73,Modification/Amendment/Cancel,Medium,title similarity 92; NAICS match
RC-CONT_AWD_SP470115F0285_9700_GS35F0201L_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470116C0035_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470116C0054_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470116F0175_9700_GS06F0810Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470116F0205_9700_NNG15SD90B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118C0026_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0014_9700_SP470917D0028_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0096_9700_SP470116D2001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0100_9700_FA877014D0545_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0176_9700_SP470917D0034_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0261_9700_SP470116D2001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0268_9700_SP470112D0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0285_9700_GS35F267DA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470118F0297_9700_GS00Q17GWD2094_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119C0031_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119C0044_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0001_9700_SP470114D0007_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0003_9700_SP470114D0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0024_9700_NNG15SC39B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0031_9700_NNG15SD76B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0073_9700_SP470112D0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0151_9700_GS06F0780Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0208_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0227_9700_SP470116D2001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0259_9700_SP470118A0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0269_9700_GS35F0477Y_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119F0274_9700_NNG15SC56B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470119P0065_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120C0066_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0018_9700_SP470116D2001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0038_9700_GS06F0780Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0117_9700_NNG15SC91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0137_9700_NNG15SC33B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0186_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0192_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0206_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470120F0221_9700_NNG15SC27B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0005_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0033_9700_SP470121D8003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0036_9700_SP470917D0015_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0403_9700_NNG15SC76B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0426_9700_NNG15SD80B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0444_9700_SP470121D8002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0460_9700_NNG15SD26B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0465_9700_NNG15SC34B_8000,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_SP470121F0488_9700_NNG15SC70B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0526_9700_NNG15SD09B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470121F0559_9700_SP470121A0503_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122C0064_9700_-NONE-_-NONE-,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_SP470122F0004_9700_SP470121D8002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0016_9700_NNG15SC33B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0017_9700_NNG15SD79B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0040_9700_SP470121D8003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0044_9700_SP470917D0022_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0076_9700_NNG15SC55B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0088_9700_SP470917D0023_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0105_9700_NNG15SC76B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0105_9700_NNG15SC78B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0137_9700_NNG15SC73B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0155_9700_GS35F267DA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0158_9700_NNG15SC27B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0177_9700_NNG15SD26B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0180_9700_47QTCA22D004D_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470122F0187_9700_NNG15SC92B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123C0087_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0010_9700_SP470917D0003_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_SP470123F0024_9700_NNG15SD09B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0048_9700_SP470121D8003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0094_9700_NNG15SD26B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0113_9700_NNG15SC33B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0156_9700_NNG15SD07B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0173_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0185_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0206_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0213_9700_SP470123A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0261_9700_SP470123A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470123F0268_9700_NNG15SC92B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124C0028_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0056_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0066_9700_SP470120D9031_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0096_9700_SP470121D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0133_9700_SP470123A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0153_9700_SP470123A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0163_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0167_9700_NNG15SC92B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0178_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0188_9700_SP470123A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0199_9700_NNG15SC92B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0216_9700_SP470123A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0219_9700_NNG15SC65B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0242_9700_SP470123A0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0249_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0254_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0258_9700_SP470123A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0283_9700_NNG15SD91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0288_9700_NNG15SD00B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0293_9700_SP470123A0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0315_9700_NNG15SD07B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470124F0352_9700_SP470123A0007_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125C0061_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125C0100_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0073_9700_SP470121D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0096_9700_SP470125A0502_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0099_9700_NNG15SD24B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0106_9700_NNG15SC23B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0131_9700_NNG15SC79B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0154_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0166_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0179_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0190_9700_NNG15SD60B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0233_9700_NNG15SC79B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0257_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125F0276_9700_NNG15SC64B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470125P0061_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_SP470126F0020_9700_SP470125A0501_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_SP470126F0025_9700_SP470123A0005_9700,,,No Match,No notice cleared the minimum match threshold
