award_id,piid,referenced_idv_piid,award_type,awardee_name_raw,awardee_name_clean,awardee_uei,awarding_agency_raw,awarding_agency_clean,awarding_subagency_raw,awarding_subagency_clean,funding_agency_clean,date_signed,total_obligated_amount,potential_value,pop_start_date,pop_current_end_date,pop_potential_end_date,naics,psc,extent_competed,extent_competed_code,type_of_contract_pricing,type_of_contract_pricing_code,type_of_set_aside,type_of_set_aside_code,number_of_offers_received,base_and_all_options_value,place_of_performance_state,missing_end_date_flag,missing_vendor_flag,missing_agency_flag,data_quality_notes,source_system,business_size_determination_code,cyber_it_flag,cyber_flag,it_services_flag,cloud_flag,data_analytics_flag,software_dev_flag,network_ops_flag,help_desk_flag,compliance_security_flag,classification_confidence
CONT_AWD_FA205723FB001_9700_NNG15SC71B_8000,FA205723FB001,NNG15SC71B,DELIVERY ORDER,"FCN, INC.","FCN, INC",JEANDJTZ8HJ3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2023-07-06,2840136.18,2840136.18,2023-07-06,2024-07-05,2024-07-05,541519,7E20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,1.0,2840136.18,OH,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HT001523F0089_9700_NNG15SC79B_8000,HT001523F0089,NNG15SC79B,DELIVERY ORDER,"INTEGRATION TECHNOLOGIES GROUP, INC.","INTEGRATION TECHNOLOGIES GROUP, INC",M7KUEGMEKNV4,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2025-06-27,1381186.4,2733635.78,2023-06-22,2025-08-02,2027-08-02,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,5.0,0.0,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6523623F0453_9700_NNG15SC82B_8000,N6523623F0453,NNG15SC82B,DELIVERY ORDER,"NEW TECH SOLUTIONS, INC.","NEW TECH SOLUTIONS, INC",XK11LLUL61A7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-30,1241401.95,1241401.95,2023-06-30,2024-02-15,2024-02-15,541519,5998,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,3.0,1241401.95,SC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_0040_9700_DCA10002D4006_9700,0040,DCA10002D4006,DELIVERY ORDER,"PRAGMATICS, LLC","PRAGMATICS, LLC",VFCDYMTA3YS5,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2023-06-30,7254417.18,7254417.18,2008-05-08,2009-08-07,2009-08-07,541512,D399,FULL AND OPEN COMPETITION,A,COST PLUS AWARD FEE,R,NO SET ASIDE USED.,NONE,11.0,-117971.83,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_FA460023F0008_9700_FA460021D0001_9700,FA460023F0008,FA460021D0001,DELIVERY ORDER,PERATON ENTERPRISE SOLUTIONS LLC,PERATON ENTERPRISE SOLUTIONS LLC,MBSRAWAQ9559,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2024-05-06,21870781.49,21870781.49,2022-12-19,2023-06-30,2023-06-30,541512,DA01,FULL AND OPEN COMPETITION,A,COST NO FEE,S,,,,-14121213.74,NE,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_H9241523F0073_9700_H9222218D0007_9700,H9241523F0073,H9222218D0007,DELIVERY ORDER,"AMENTUM TECHNOLOGY, INC.","AMENTUM TECHNOLOGY, INC",K3NWHLVFMKB5,Department of Defense,DEPARTMENT OF DEFENSE,U.S. Special Operations Command,U.S. SPECIAL OPERATIONS COMMAND,DEPARTMENT OF DEFENSE,2024-08-16,1443837.43,1443837.43,2023-03-31,2024-11-01,2024-11-01,541519,DG01,NOT AVAILABLE FOR COMPETITION,B,TIME AND MATERIALS,Y,,,,0.0,FL,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6523623F0448_9700_N6600123A0005_9700,N6523623F0448,N6600123A0005,BPA CALL,"AMAZON WEB SERVICES, INC.","AMAZON WEB SERVICES, INC",NQEWN6C1LSU5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2024-12-10,19341723.99,19341723.99,2023-07-01,2024-06-30,2024-06-30,518210,DB10,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,-13130316.01,WA,False,False,False,,USAspending,O,True,False,True,True,False,False,False,False,False,Medium
CONT_AWD_HT001523F0093_9700_NNG15SD19B_8000,HT001523F0093,NNG15SD19B,DELIVERY ORDER,ALVAREZ LLC,ALVAREZ LLC,Y928UVG75CT6,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2023-06-29,392669.3,392669.3,2023-06-29,2023-07-29,2023-07-29,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,1.0,392669.3,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_M6785423P4905_9700_-NONE-_-NONE-,M6785423P4905,,PURCHASE ORDER,CARAHSOFT TECHNOLOGY CORP,CARAHSOFT TECHNOLOGY CORP,DT8KJHZXVJH5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-29,348096.0,348096.0,2023-09-01,2024-08-31,2024-08-31,541511,7A21,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,348096.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA830723FB034_9700_NNG15SD74B_8000,FA830723FB034,NNG15SD74B,DELIVERY ORDER,SOFTWARE INFORMATION RESOURCE CORP.,SOFTWARE INFORMATION RESOURCE CORP,EJJMMJHYDFH6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2023-06-28,471625.0,471625.0,2023-03-22,2024-03-21,2024-03-21,541519,7J20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,5.0,0.0,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,True,False,False,Low
CONT_AWD_FA930423F5026_9700_FA930419D0001_9700,FA930423F5026,FA930419D0001,DELIVERY ORDER,EMC CORPORATION,EMC CORPORATION,ETMWNWTZ1CW5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2023-06-28,9793257.0,9793257.0,2023-06-01,2024-05-31,2024-05-31,541512,R425,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,0.0,CA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6449823F4140_9700_N6449820D0001_9700,N6449823F4140,N6449820D0001,DELIVERY ORDER,RAYTHEON COMPANY,RAYTHEON COMPANY,C6Z6WQKFN7M6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2024-06-27,534735.04,534737.04,2023-06-21,2024-12-04,2024-12-04,541512,R425,NOT COMPETED,C,COST PLUS FIXED FEE,U,,,,0.0,CA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W91CRB23F0255_9700_W91CRB22D0010_9700,W91CRB23F0255,W91CRB22D0010,DELIVERY ORDER,"SPIDER STRATEGIES, INC.","SPIDER STRATEGIES, INC",QNF8NE7JQ2R9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2023-06-27,285984.0,285984.0,2023-07-03,2024-07-02,2024-07-02,541511,DA01,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,285984.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HC102823F0717_9700_NNG15SC71B_8000,HC102823F0717,NNG15SC71B,DELIVERY ORDER,"FCN, INC.","FCN, INC",JEANDJTZ8HJ3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2023-06-27,2118833.95,2118833.95,2023-06-27,2024-06-30,2024-06-30,541519,7B20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,3.0,2118833.95,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6600123F0743_9700_NNG15SD30B_8000,N6600123F0743,NNG15SD30B,DELIVERY ORDER,EPOCH CONCEPTS LLC,EPOCH CONCEPTS LLC,LQ48B9A9QJC8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-26,263612.0,263612.0,2023-06-23,2023-06-23,2023-06-23,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,11.0,263612.0,CO,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA877123C0008_9700_-NONE-_-NONE-,FA877123C0008,,DEFINITIVE CONTRACT,OMNI FED LLC,OMNI FED LLC,H5CNKFXTJ973,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2024-12-12,7900000.0,7900000.0,2023-06-30,2026-06-29,2026-06-29,541511,AC32,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,1.0,0.0,AL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0003023F4023_9700_NNG15SC80B_8000,N0003023F4023,NNG15SC80B,DELIVERY ORDER,"LYME COMPUTER SYSTEMS, INC.","LYME COMPUTER SYSTEMS, INC",F1UZPBD1VBH9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-26,300324.15,300324.15,2023-06-30,2024-06-30,2024-06-30,541519,DA10,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,300324.15,DC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102823F0687_9700_NNG15SC83B_8000,HC102823F0687,NNG15SC83B,DELIVERY ORDER,NORSEMAN INC,NORSEMAN INC,G8LCAVK5AVW7,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2023-10-18,1825873.31,6727493.24,2023-06-26,2023-06-26,2026-06-26,541519,5810,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,2.0,0.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC101323F0155_9700_HC101322A0006_9700,HC101323F0155,HC101322A0006,BPA CALL,"INMARSAT GOVERNMENT, INC.","INMARSAT GOVERNMENT, INC",UK8HWZTN2QG3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2023-06-23,362993.0,362993.0,2023-06-26,2023-07-24,2023-07-24,541519,DG11,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,362993.0,MD,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102823F0025_9700_NNG15SC23B_8000,HC102823F0025,NNG15SC23B,DELIVERY ORDER,ACCESSAGILITY LLC,ACCESSAGILITY LLC,HMXCQJ8ADNL7,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2024-04-17,3300336.85,3300336.85,2022-11-21,2025-06-30,2025-06-30,541519,7A21,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,2.0,0.0,DC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102823F0662_9700_HC102816D0007_9700,HC102823F0662,HC102816D0007,DELIVERY ORDER,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,VV9KH3L99VE3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2023-06-22,18094378.65,18094378.65,2023-07-01,2024-06-30,2024-06-30,541519,7D20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,18094378.65,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0001923F0486_9700_N0001921D0010_9700,N0001923F0486,N0001921D0010,DELIVERY ORDER,THE BOEING COMPANY,THE BOEING COMPANY,WZWRLY4G3PL8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2024-02-05,2645113.0,2645113.0,2023-06-01,2025-05-31,2025-05-31,541512,K015,NOT COMPETED,C,COST PLUS FIXED FEE,U,,,,0.0,WA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_0397_9700_N6523607D6880_9700,0397,N6523607D6880,DELIVERY ORDER,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC","BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",LMKDJA7B7NV6,Department of Defense,DEPARTMENT OF DEFENSE,Defense Contract Management Agency,DEFENSE CONTRACT MANAGEMENT AGENCY,DEPARTMENT OF DEFENSE,2023-06-21,474874.54,480394.03,2016-03-04,2016-09-05,2016-09-05,541330,D316,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,,0.0,MD,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470923F0013_9700_SP470917D0022_9700,SP470923F0013,SP470917D0022,DELIVERY ORDER,PERATON INC.,PERATON INC,ZBPQEJVECCT4,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2025-09-03,4893509.33,5034897.54,2023-01-18,2026-02-02,2026-02-02,541519,DF01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,117.0,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N6523623F0385_9700_NNG15SC71B_8000,N6523623F0385,NNG15SC71B,DELIVERY ORDER,"FCN, INC.","FCN, INC",JEANDJTZ8HJ3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-20,308950.65,308950.65,2023-06-20,2023-08-07,2023-08-07,541519,7E20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,308950.65,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC104713F4034_9700_GS00Q09BGD0005_4735,HC104713F4034,GS00Q09BGD0005,DELIVERY ORDER,ACCENTURE FEDERAL SERVICES LLC,ACCENTURE FEDERAL SERVICES LLC,C47BNA8GM833,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2023-06-20,985448.83,985448.83,2013-06-24,2014-07-28,2016-07-28,541512,R425,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,-165404.5,MD,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_FA852723F0046_9700_47QTCA19D00CB_4732,FA852723F0046,47QTCA19D00CB,DELIVERY ORDER,"FCN, INC.","FCN, INC",JEANDJTZ8HJ3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2023-06-15,786025.0,786025.0,2023-06-15,2024-05-29,2024-05-29,541519,7A21,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,2.0,786025.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W9124D23F0047_9700_47QTCA22D000V_4732,W9124D23F0047,47QTCA22D000V,DELIVERY ORDER,"LEADING SOLUTIONS, LLC","LEADING SOLUTIONS, LLC",Y455QW4UURA4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2024-03-26,5073941.17,5073941.17,2022-12-16,2024-12-15,2024-12-15,541511,Q802,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,5.0,0.0,KY,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_H9241523F0127_9700_H9241522D0002_9700,H9241523F0127,H9241522D0002,DELIVERY ORDER,"IT CONSULTING PARTNERS, LLC","IT CONSULTING PARTNERS, LLC",NESFG3DNM613,Department of Defense,DEPARTMENT OF DEFENSE,U.S. Special Operations Command,U.S. SPECIAL OPERATIONS COMMAND,DEPARTMENT OF DEFENSE,2023-06-15,3037760.63,3037760.63,2023-06-19,2024-06-18,2024-06-18,541511,DH10,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,,3037760.63,FL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0003923F7598_9700_N0003920D0054_9700,N0003923F7598,N0003920D0054,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-14,294954.57,294954.57,2023-06-14,2023-09-30,2023-09-30,541512,DJ01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,294954.57,DC,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA486123F0196_9700_FA486123D0002_9700,FA486123F0196,FA486123D0002,DELIVERY ORDER,INTELLIGENT WAVES LLC,INTELLIGENT WAVES LLC,THXALN5YFYQ1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2023-06-14,4069824.06,4069824.06,2023-05-17,2024-11-15,2024-11-15,518210,7G21,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,0.0,NV,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA460023F0052_9700_NNG15SD60B_8000,FA460023F0052,NNG15SD60B,DELIVERY ORDER,"ADVANCED COMPUTER CONCEPTS, INC.","ADVANCED COMPUTER CONCEPTS, INC",CGE8ABMZLZN9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-06-23,615350.0,983810.0,2023-06-30,2028-06-29,2028-06-29,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,10.0,0.0,NE,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA877123F0076_9700_NNG15SC81B_8000,FA877123F0076,NNG15SC81B,DELIVERY ORDER,"M2 TECHNOLOGY, INC.","M2 TECHNOLOGY, INC",G2MAQCKH5DR1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2023-06-13,588907.88,588907.88,2023-06-13,2023-09-01,2023-09-01,541519,7D20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,3.0,588907.88,AL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC101323FF764_9700_HC101318A0003_9700,HC101323FF764,HC101318A0003,BPA CALL,"INMARSAT GOVERNMENT, INC.","INMARSAT GOVERNMENT, INC",UK8HWZTN2QG3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2025-02-19,278970.87,278970.87,2023-06-20,2025-02-27,2025-02-27,541519,DG10,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,-15141.51,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA701423F0177_9700_47QTCA19D001L_4732,FA701423F0177,47QTCA19D001L,DELIVERY ORDER,"SEGUE TECHNOLOGIES, INC","SEGUE TECHNOLOGIES, INC",TQ4NYKMS5WW6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2024-06-03,1284696.0,1289696.0,2023-06-10,2024-09-09,2024-09-09,541511,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,4.0,0.0,MD,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N0003923F7575_9700_N0003920D0054_9700,N0003923F7575,N0003920D0054,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-08,310304.69,310304.69,2023-04-21,2023-09-30,2023-09-30,541512,DJ01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,69678.5,DC,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0003923F7597_9700_N0003920D0054_9700,N0003923F7597,N0003920D0054,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-07,2230495.2,2230495.2,2023-06-07,2023-09-30,2023-09-30,541512,DJ01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,2230495.2,DC,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6523623F0382_9700_NNG15SD89B_8000,N6523623F0382,NNG15SD89B,DELIVERY ORDER,STORSOFT TECHNOLOGY CORP,STORSOFT TECHNOLOGY CORP,F81QNWHF3HM3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-07,416767.45,416767.45,2023-06-02,2023-08-01,2023-08-01,541519,7G21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,6.0,0.0,MS,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W912DY23F0138_9700_W912DY22D0071_9700,W912DY23F0138,W912DY22D0071,DELIVERY ORDER,SIEMENS GOVERNMENT TECHNOLOGIES INC,SIEMENS GOVERNMENT TECHNOLOGIES INC,R2VGJTEMCNL5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2025-06-04,2648407.58,2648407.58,2023-06-14,2026-10-08,2026-10-08,541512,N059,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,210189.6,,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102823F0558_9700_HC102817D0001_9700,HC102823F0558,HC102817D0001,DELIVERY ORDER,MICROSOFT CORPORATION,MICROSOFT CORPORATION,FMVPEWNJGLM1,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2024-10-21,5587831.46,5587831.46,2023-06-08,2024-06-07,2024-06-07,541512,R425,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,-126532.54,CA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA489023P0006_9700_-NONE-_-NONE-,FA489023P0006,,PURCHASE ORDER,"SOFITC3, LLC","SOFITC3, LLC",T1VQSK6NJKU9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2025-05-20,2196888.0,3820176.0,2023-07-01,2026-06-30,2028-06-30,541511,DA01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,0.0,NJ,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N6523623F0044_9700_N0003917D0003_9700,N6523623F0044,N0003917D0003,DELIVERY ORDER,PERATON ENTERPRISE SOLUTIONS LLC,PERATON ENTERPRISE SOLUTIONS LLC,MBSRAWAQ9559,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-08-18,958675.91,958675.91,2022-12-16,2023-12-25,2023-12-25,518210,DK01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,-0.03,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6523623F0178_9700_N0003917D0003_9700,N6523623F0178,N0003917D0003,DELIVERY ORDER,PERATON ENTERPRISE SOLUTIONS LLC,PERATON ENTERPRISE SOLUTIONS LLC,MBSRAWAQ9559,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2023-06-05,1122734.28,1122734.28,2023-03-09,2024-03-08,2024-03-08,518210,DC10,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
